Genres,Source,Type,Episodes,Decimal,Romance,Shoujo,Ecchi,Shounen,Fantasy,Comedy,Music,Sports,Hentai,Historical,Mistery,Thriller,Supernatural,Gore,SciFi,Action,Otro,Members,Score,Favorites
Sports,4,5,0,4096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9359,7.44,48
"Romance, Fantasy, Action, Supernatural, Ecchi",5,3,1,398,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,23386,7.05,78
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5332,6.93,55
"Comedy, Romance",5,5,6,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75084,7.63,439
"Comedy, Supernatural, Otro",4,5,12,193,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12458,3.54,27
"Romance, Music",9,3,2,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4716,7.24,14
"Comedy, Romance, Shounen",15,5,12,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,65794,7.43,469
Hentai,6,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6347,7.03,65
"Comedy, Sci-Fi, Shounen",6,4,1,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,341,6.41,1
"Sci-Fi, Romance, Action",9,4,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10885,7.14,10
"Historical, Romance, Fantasy, Action",5,3,6,1038,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,14019,7.01,71
Comedy,9,5,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,988,5.64,0
"Comedy, Supernatural",11,5,50,129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1366,6.15,2
Romance,9,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2.71,0
Romance,9,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,5.23,1
Comedy,14,5,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1748,6.43,1
Music,7,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,6.06,0
"Comedy, Romance, Ecchi",6,3,1,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9487,7.02,8
"Comedy, Romance",6,5,26,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44171,7.53,352
"Comedy, Fantasy, Otro",4,4,1,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7285,6.57,8
"Comedy, Fantasy, Shounen, Ecchi",6,5,12,277,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16342,7.11,40
"Comedy, Romance, Ecchi",5,5,12,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,157719,6.71,316
Comedy,12,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,313,5.31,1
"Romance, Fantasy, Gore, Action, Supernatural",6,3,3,16526,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,10206,7.08,35
"Comedy, Romance, Supernatural",6,5,11,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18646,7.24,19
"Comedy, Shounen, Supernatural, Otro",6,5,75,209,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,84288,8.17,1801
"Comedy, Romance, Shounen, Action, Supernatural, Otro",6,5,49,219,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,86095,7.69,818
"Gore, Action, Supernatural",6,2,10,16520,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,183612,8.04,3792
"Sci-Fi, Romance, Action, Otro",8,3,5,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12077,7.26,115
"Romance, Fantasy",9,5,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19994,7.7,100
"Comedy, Romance, Supernatural",5,5,12,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,64566,6.72,124
"Sci-Fi, Romance, Action",9,3,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1975,6.62,2
"Comedy, Romance, Fantasy, Action",9,0,1,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,47685,7.69,102
"Comedy, Sci-Fi, Fantasy, Shounen",6,3,1,53,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,838,5.71,1
"Sci-Fi, Fantasy, Shounen, Action, Supernatural, Otro",6,5,13,252,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1933,5.84,2
"Comedy, Romance, Fantasy, Shounen, Action",9,5,50,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1176,7.31,7
"Sci-Fi, Romance, Action, Otro",9,5,22,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,126584,7.78,2597
"Romance, Fantasy",9,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11262,7.09,27
"Comedy, Romance",15,3,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14400,7.77,14
Romance,9,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8139,6.52,10
"Sports, Romance, Otro",6,5,52,4162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4047,6.88,27
"Comedy, Romance, Fantasy, Ecchi",6,3,1,263,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14216,7.21,21
"Sci-Fi, Romance, Action, Otro",9,5,24,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,44827,6.69,82
"Comedy, Romance",15,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,189273,7.54,761
"Comedy, Romance, Ecchi",13,5,12,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110064,6.97,280
"Mistery, Comedy, Romance, Shounen, Otro",6,5,45,32851,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,20520,7.85,186
"Comedy, Romance, Fantasy, Shounen, Ecchi",6,0,1,279,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5178,7.57,17
"Comedy, Romance, Shounen, Supernatural",6,5,25,147,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,60687,6.96,117
"Comedy, Fantasy, Supernatural",4,5,13,133,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,19483,5.45,24
"Comedy, Romance, Supernatural",9,5,12,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40177,7.47,187
Romance,9,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14783,7.39,15
"Comedy, Sci-Fi, Sports, Shounen, Action",6,5,13,4153,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,3539,6.97,5
"Comedy, Romance, Fantasy",6,4,8,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6973,6.87,7
"Comedy, Sci-Fi, Romance, Otro",9,0,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,563,6.47,0
"Comedy, Sci-Fi, Fantasy, Action, Ecchi",9,3,7,301,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,21038,6.0,39
"Comedy, Historical, Shounen, Action",6,5,24,1049,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,40681,7.4,291
"Comedy, Sci-Fi",5,3,9,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21763,6.32,23
"Mistery, Comedy, Sci-Fi",9,3,7,32801,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,13561,7.44,97
"Fantasy, Otro",11,0,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,593,6.5,0
"Comedy, Sci-Fi, Action",9,3,2,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,886,5.5,0
"Comedy, Romance",10,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9180,6.17,4
"Comedy, Romance, Otro",9,0,1,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23931,7.75,22
"Comedy, Sci-Fi, Romance",5,5,12,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,188580,7.27,865
"Comedy, Romance",6,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,213583,7.98,3942
"Action, Supernatural",6,5,12,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,149764,7.17,625
"Comedy, Sci-Fi, Romance, Fantasy, Shounen",5,5,26,55,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,10943,7.08,48
"Comedy, Romance, Shounen",5,3,2,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,84469,7.75,95
"Comedy, Fantasy, Supernatural, Otro",5,5,11,197,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,137852,7.29,239
"Comedy, Romance, Fantasy, Action",9,0,1,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,14207,7.41,75
"Comedy, Sci-Fi, Fantasy, Action",9,5,26,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,5782,7.21,32
"Sci-Fi, Romance, Fantasy, Action",9,5,50,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,25400,7.75,501
"Romance, Fantasy, Shoujo, Shounen, Otro",9,5,12,598,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,63673,7.15,534
"Fantasy, Action, Otro",4,0,1,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,42418,7.07,27
Romance,8,5,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55367,7.68,201
"Comedy, Fantasy, Shounen, Supernatural",5,5,26,149,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,38030,7.91,192
"Comedy, Fantasy, Action, Otro",4,2,14,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3432,6.81,21
"Comedy, Fantasy, Action",4,5,25,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,69211,7.32,264
"Romance, Shounen, Supernatural, Otro",6,4,1,210,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,21462,7.54,20
"Fantasy, Shoujo",9,0,1,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,763,5.79,0
"Romance, Gore, Shounen, Action, Otro",6,3,1,16474,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6736,5.86,14
"Fantasy, Music, Otro",4,2,1,8260,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,230,5.92,0
"Comedy, Romance",9,2,10,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77,4.81,0
"Comedy, Fantasy, Shounen, Action",9,0,1,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,9338,6.67,7
"Comedy, Historical",15,5,0,1025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3657,6.95,0
"Gore, Shounen, Action, Supernatural",6,3,1,16536,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,25625,7.82,68
"Action, Supernatural",6,5,13,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,103519,7.04,265
"Sci-Fi, Romance, Fantasy",9,5,51,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,837,6.97,6
"Fantasy, Otro",4,0,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8311,7.01,5
"Romance, Shoujo, Music",9,5,10,8706,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6505,6.07,6
"Sci-Fi, Gore, Action",6,3,2,16424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,26153,7.25,15
Comedy,9,5,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,994,6.42,2
"Historical, Romance, Shoujo",8,5,52,1538,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13247,7.97,121
"Comedy, Fantasy",9,5,13,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,135,4.81,0
"Sci-Fi, Supernatural, Ecchi, Otro",13,5,12,480,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,215143,6.52,744
"Comedy, Sci-Fi, Fantasy, Shounen",6,3,7,53,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,5972,7.43,43
"Comedy, Shounen",9,4,5,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,81,5.17,0
"Comedy, Romance",5,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,561998,7.89,9132
"Comedy, Romance, Action, Supernatural",14,4,1,139,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25216,7.35,36
"Comedy, Romance",15,5,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21824,5.88,40
"Comedy, Fantasy, Shounen, Supernatural, Otro",6,5,26,213,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,28585,7.39,192
"Sci-Fi, Fantasy, Action",9,5,47,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1466,7.05,8
"Romance, Music",10,5,13,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138715,7.99,2475
"Sci-Fi, Romance, Fantasy, Action",9,0,1,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1695,6.71,5
"Comedy, Romance",6,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18024,7.49,5
"Comedy, Sci-Fi, Shounen",6,4,3,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,334,6.1,0
"Historical, Romance, Shoujo",6,5,45,1538,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5439,7.26,39
Fantasy,10,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117,3.87,0
"Romance, Fantasy, Otro",9,3,1,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,790,5.63,0
"Fantasy, Action",8,2,12,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,217,5.58,1
"Comedy, Gore, Supernatural, Otro",9,5,25,16577,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1972,6.81,29
Historical,9,2,2,1024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,4.17,0
"Sports, Romance",5,0,1,4098,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38443,8.04,164
"Gore, Supernatural",9,5,13,16512,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11470,5.63,5
Otro,9,4,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5872,6.25,2
"Sci-Fi, Romance, Action",9,5,26,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17627,7.46,114
"Hentai, Ecchi",6,3,2,2304,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11002,7.32,92
"Hentai, Supernatural",13,3,2,2176,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17441,6.86,66
"Mistery, Comedy, Shounen, Action, Thriller",15,5,10,98329,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,5270,5.64,3
"Sci-Fi, Fantasy, Shounen, Action",5,5,24,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,407837,7.63,4233
"Romance, Fantasy, Gore, Supernatural, Otro",9,3,3,16582,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,48107,6.95,314
"Comedy, Romance",9,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30724,7.32,111
"Fantasy, Supernatural",9,4,1,132,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,5.79,1
Music,6,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,944,6.65,1
"Romance, Ecchi",13,5,13,258,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18804,6.67,45
"Comedy, Romance, Ecchi",6,2,10,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,661,6.03,1
"Sci-Fi, Romance, Action",8,3,110,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,124993,9.11,8567
"Fantasy, Shounen, Action",6,5,62,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,229341,8.47,5933
"Romance, Music",13,0,1,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1125,5.0,8
Romance,9,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5.86,0
"Comedy, Romance",15,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4373,6.91,4
"Historical, Romance, Shounen",6,4,1,1042,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6683,7.4,0
"Comedy, Romance",6,3,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9025,6.3,18
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4005,6.65,14
"Fantasy, Ecchi",10,4,7,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2090,5.92,1
"Comedy, Historical, Fantasy, Shounen, Action",6,3,2,1053,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,40794,7.61,61
"Comedy, Romance, Shounen, Supernatural",6,5,24,147,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,124687,7.28,773
"Comedy, Romance, Shounen",15,5,13,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,136499,7.82,405
"Romance, Fantasy, Otro",8,0,1,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1139,6.91,1
"Sci-Fi, Romance, Action",4,5,24,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3286,5.96,3
"Sci-Fi, Action",9,5,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,578,6.78,4
"Comedy, Romance, Shounen, Ecchi",6,2,10,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19293,6.29,15
Sci-Fi,9,4,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017,5.4,0
"Historical, Romance",8,0,1,1026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,245639,8.55,2921
"Comedy, Romance",6,5,26,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165,6.32,0
"Sci-Fi, Fantasy",9,3,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9768,7.39,61
"Hentai, Ecchi",13,3,2,2304,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5896,6.77,20
"Comedy, Historical",10,0,1,1025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,122,7.25,0
"Romance, Otro",8,5,22,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,530071,8.15,11993
"Comedy, Sports, Romance, Shounen",6,3,1,4115,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2256,6.63,2
"Sci-Fi, Fantasy, Shounen",6,3,13,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,31021,8.2,257
Romance,9,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,5.41,1
Otro,4,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,438,6.08,3
"Comedy, Romance, Supernatural, Otro",5,5,26,195,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,303614,8.77,11893
Comedy,6,5,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6507,7.33,49
Fantasy,9,2,26,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,292,6.88,1
"Comedy, Romance, Gore, Otro",6,5,8,16451,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8567,5.31,13
"Fantasy, Action, Ecchi",10,3,2,268,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10862,6.48,11
Hentai,6,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7022,7.24,45
Comedy,9,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65,3.44,0
Action,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1077,5.33,2
"Romance, Fantasy, Shounen, Action, Otro",6,5,24,94,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,344760,8.11,5454
"Comedy, Fantasy, Action, Otro",4,3,3,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1107,6.21,0
"Comedy, Romance, Shoujo",6,5,26,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73952,7.55,501
"Romance, Fantasy, Shounen",6,5,12,22,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17978,6.83,33
Comedy,9,5,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,4.25,0
"Sci-Fi, Romance, Fantasy, Shoujo, Shounen, Supernatural",6,5,12,694,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,49953,7.0,702
"Comedy, Music",9,4,6,8193,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,85,4.5,0
"Music, Shounen, Supernatural",6,2,1,8336,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10430,6.57,5
"Sci-Fi, Romance, Action",6,0,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,35357,7.49,137
"Comedy, Romance",5,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95014,7.31,374
"Comedy, Romance, Shounen",6,5,24,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,91675,6.98,220
"Sports, Romance",9,4,1,4098,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17898,7.88,40
"Historical, Fantasy, Action",9,0,1,1036,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,173994,8.4,2064
"Sci-Fi, Romance, Action, Otro",9,5,26,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,28276,7.56,245
Comedy,15,2,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1970,6.57,0
"Comedy, Romance, Music, Otro",6,4,1,8259,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,28736,7.91,33
"Sci-Fi, Romance, Gore, Action",5,0,1,16426,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10317,6.53,29
"Comedy, Fantasy, Shounen, Otro",6,0,1,85,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,33198,7.02,158
Hentai,13,3,0,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2722,7.09,6
"Sci-Fi, Romance, Action",10,5,12,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19788,6.2,23
"Sci-Fi, Romance, Action",8,5,24,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,44599,7.13,115
"Comedy, Romance, Shounen, Action, Ecchi",6,5,12,283,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,146925,7.17,326
"Comedy, Sci-Fi, Shounen",6,0,1,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,720,6.32,2
"Comedy, Sci-Fi, Romance, Shounen, Ecchi",6,3,3,307,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2832,6.39,6
"Romance, Fantasy, Shoujo, Action, Otro",6,5,52,590,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2283,6.78,6
"Romance, Otro",9,5,4,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60617,7.77,337
"Sci-Fi, Romance",9,3,3,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4232,6.18,6
"Romance, Fantasy, Shoujo",6,4,3,518,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14455,7.46,23
"Sci-Fi, Fantasy, Gore, Thriller, Otro",8,0,1,82020,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,230755,8.12,2211
Music,10,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5920,7.89,22
"Comedy, Sports, Romance, Shounen",6,5,75,4115,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,229504,8.8,10765
"Comedy, Sci-Fi, Fantasy, Shounen, Action",6,0,1,61,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,70798,7.03,28
"Romance, Shounen",6,5,12,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9688,7.18,22
"Sci-Fi, Romance, Action",4,3,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6405,6.98,9
"Comedy, Romance",14,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2652,6.48,2
"Romance, Fantasy, Shoujo",6,5,43,518,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11012,7.64,134
"Hentai, Supernatural",13,3,3,2176,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5003,6.55,42
"Comedy, Romance",6,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4762,6.03,0
"Comedy, Fantasy, Ecchi",9,2,6,261,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,313,5.18,0
"Sports, Romance",8,5,11,4098,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36691,5.78,32
"Fantasy, Shounen, Action",6,4,1,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,321,5.69,1
"Romance, Fantasy, Action, Supernatural",5,5,24,142,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,363446,7.66,5146
"Comedy, Shounen",6,5,12,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25914,7.0,128
"Sci-Fi, Gore, Shounen, Action, Supernatural, Ecchi",6,3,2,16824,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,5402,4.51,18
"Comedy, Fantasy, Shounen, Action",6,0,1,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16804,6.94,50
"Sci-Fi, Romance, Fantasy",9,0,1,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,377,5.71,0
"Historical, Shounen",8,3,1,1040,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2159,6.39,1
Music,7,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71,4.71,0
"Comedy, Sci-Fi, Otro",9,5,13,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5570,4.45,4
"Romance, Hentai",6,3,1,2050,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10935,5.99,23
