Genres,Source,Type,Episodes,Decimal,Romance,Shoujo,Ecchi,Shounen,Fantasy,Comedy,Music,Sports,Hentai,Historical,Mistery,Thriller,Supernatural,Gore,SciFi,Action,Otro,Popularity,Score,Favorites
"Sci-Fi, Romance, Fantasy, Action, Supernatural, Ecchi",5,5,12,430,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,509,6.87,632
"Historical, Romance",8,5,52,1026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5707,7.46,9
"Fantasy, Shounen, Action, Supernatural",6,0,1,156,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,570,7.81,301
"Comedy, Romance, Shounen",6,5,13,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1224,7.54,334
"Gore, Supernatural, Otro",6,5,4,16576,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1804,7.36,276
"Comedy, Romance",12,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5534,5.53,2
"Sci-Fi, Otro",9,3,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5272,6.47,3
"Comedy, Music",9,5,12,8193,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1962,6.36,63
"Comedy, Romance, Fantasy, Action",5,5,10,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,692,7.3,148
"Comedy, Romance, Shounen",5,5,12,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2704,6.68,24
"Comedy, Fantasy",5,4,7,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12491,5.5,1
"Mistery, Comedy, Action, Otro",6,0,1,32841,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,8230,7.23,0
Sports,4,5,0,4096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3780,7.44,48
"Romance, Fantasy, Action, Supernatural, Ecchi",5,3,1,398,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2457,7.05,78
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4763,6.93,55
"Comedy, Romance",5,5,6,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1100,7.63,439
"Comedy, Supernatural, Otro",4,5,12,193,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3362,3.54,27
"Romance, Music",9,3,2,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4995,7.24,14
"Comedy, Romance, Shounen",15,5,12,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1235,7.43,469
Hentai,6,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4438,7.03,65
"Comedy, Sci-Fi, Shounen",6,4,1,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10223,6.41,1
"Sci-Fi, Romance, Action",9,4,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3552,7.14,10
"Historical, Romance, Fantasy, Action",5,3,6,1038,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3194,7.01,71
Comedy,9,5,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8294,5.64,0
"Comedy, Supernatural",11,5,50,129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7653,6.15,2
Romance,9,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13078,2.71,0
Romance,9,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9235,5.23,1
Comedy,14,5,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7144,6.43,1
Music,7,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13320,6.06,0
"Comedy, Romance, Ecchi",6,3,1,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3761,7.02,8
"Comedy, Romance",6,5,26,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1666,7.53,352
"Comedy, Fantasy, Otro",4,4,1,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4210,6.57,8
"Comedy, Fantasy, Shounen, Ecchi",6,5,12,277,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2951,7.11,40
"Comedy, Romance, Ecchi",5,5,12,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,510,6.71,316
Comedy,12,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10404,5.31,1
"Romance, Fantasy, Gore, Action, Supernatural",6,3,3,16526,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,3650,7.08,35
"Comedy, Romance, Supernatural",6,5,11,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2757,7.24,19
"Comedy, Shounen, Supernatural, Otro",6,5,75,209,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1001,8.17,1801
"Comedy, Romance, Shounen, Action, Supernatural, Otro",6,5,49,219,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,985,7.69,818
"Gore, Action, Supernatural",6,2,10,16520,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,424,8.04,3792
"Sci-Fi, Romance, Action, Otro",8,3,5,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3400,7.26,115
"Romance, Fantasy",9,5,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2674,7.7,100
"Comedy, Romance, Supernatural",5,5,12,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1261,6.72,124
"Sci-Fi, Romance, Action",9,3,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6881,6.62,2
"Comedy, Romance, Fantasy, Action",9,0,1,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1581,7.69,102
"Comedy, Sci-Fi, Fantasy, Shounen",6,3,1,53,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,8607,5.71,1
"Sci-Fi, Fantasy, Shounen, Action, Supernatural, Otro",6,5,13,252,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,6936,5.84,2
"Comedy, Romance, Fantasy, Shounen, Action",9,5,50,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7961,7.31,7
"Sci-Fi, Romance, Action, Otro",9,5,22,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,661,7.78,2597
"Romance, Fantasy",9,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3498,7.09,27
"Comedy, Romance",15,3,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3140,7.77,14
Romance,9,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,6.52,10
"Sports, Romance, Otro",6,5,52,4162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5289,6.88,27
"Comedy, Romance, Fantasy, Ecchi",6,3,1,263,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3167,7.21,21
"Sci-Fi, Romance, Action, Otro",9,5,24,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1645,6.69,82
"Comedy, Romance",15,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,403,7.54,761
"Comedy, Romance, Ecchi",13,5,12,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,783,6.97,280
"Mistery, Comedy, Romance, Shounen, Otro",6,5,45,32851,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2639,7.85,186
"Comedy, Romance, Fantasy, Shounen, Ecchi",6,0,1,279,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4816,7.57,17
"Comedy, Romance, Shounen, Supernatural",6,5,25,147,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1336,6.96,117
"Comedy, Fantasy, Supernatural",4,5,13,133,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2705,5.45,24
"Comedy, Romance, Supernatural",9,5,12,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1774,7.47,187
Romance,9,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094,7.39,15
"Comedy, Sci-Fi, Sports, Shounen, Action",6,5,13,4153,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,5593,6.97,5
"Comedy, Romance, Fantasy",6,4,8,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4270,6.87,7
"Comedy, Sci-Fi, Romance, Otro",9,0,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9300,6.47,0
"Comedy, Sci-Fi, Fantasy, Action, Ecchi",9,3,7,301,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2606,6.0,39
"Comedy, Historical, Shounen, Action",6,5,24,1049,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1756,7.4,291
"Comedy, Sci-Fi",5,3,9,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2550,6.32,23
"Mistery, Comedy, Sci-Fi",9,3,7,32801,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3236,7.44,97
"Fantasy, Otro",11,0,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9225,6.5,0
"Comedy, Sci-Fi, Action",9,3,2,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8501,5.5,0
"Comedy, Romance",10,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3814,6.17,4
"Comedy, Romance, Otro",9,0,1,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2422,7.75,22
"Comedy, Sci-Fi, Romance",5,5,12,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,406,7.27,865
"Comedy, Romance",6,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,351,7.98,3942
"Action, Supernatural",6,5,12,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,540,7.17,625
"Comedy, Sci-Fi, Romance, Fantasy, Shounen",5,5,26,55,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3539,7.08,48
"Comedy, Romance, Shounen",5,3,2,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,999,7.75,95
"Comedy, Fantasy, Supernatural, Otro",5,5,11,197,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,606,7.29,239
"Comedy, Romance, Fantasy, Action",9,0,1,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3199,7.41,75
"Comedy, Sci-Fi, Fantasy, Action",9,5,26,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,4598,7.21,32
"Sci-Fi, Romance, Fantasy, Action",9,5,50,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2334,7.75,501
"Romance, Fantasy, Shoujo, Shounen, Otro",9,5,12,598,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1283,7.15,534
"Fantasy, Action, Otro",4,0,1,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1717,7.07,27
Romance,8,5,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,7.68,201
"Comedy, Fantasy, Shounen, Supernatural",5,5,26,149,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1836,7.91,192
"Comedy, Fantasy, Action, Otro",4,2,14,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,5663,6.81,21
"Comedy, Fantasy, Action",4,5,25,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1186,7.32,264
"Romance, Shounen, Supernatural, Otro",6,4,1,210,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2572,7.54,20
"Fantasy, Shoujo",9,0,1,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8782,5.79,0
"Romance, Gore, Shounen, Action, Otro",6,3,1,16474,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4316,5.86,14
"Fantasy, Music, Otro",4,2,1,8260,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10951,5.92,0
"Comedy, Romance",9,2,10,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13467,4.81,0
"Comedy, Fantasy, Shounen, Action",9,0,1,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3786,6.67,7
"Comedy, Historical",15,5,0,1025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5522,6.95,0
"Gore, Shounen, Action, Supernatural",6,3,1,16536,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2321,7.82,68
"Action, Supernatural",6,5,13,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,838,7.04,265
"Sci-Fi, Romance, Fantasy",9,5,51,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8612,6.97,6
"Fantasy, Otro",4,0,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3975,7.01,5
"Romance, Shoujo, Music",9,5,10,8706,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4375,6.07,6
"Sci-Fi, Gore, Action",6,3,2,16424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2290,7.25,15
Comedy,9,5,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8283,6.42,2
"Historical, Romance, Shoujo",8,5,52,1538,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3275,7.97,121
"Comedy, Fantasy",9,5,13,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12251,4.81,0
"Sci-Fi, Supernatural, Ecchi, Otro",13,5,12,480,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,344,6.52,744
"Comedy, Sci-Fi, Fantasy, Shounen",6,3,7,53,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4551,7.43,43
"Comedy, Shounen",9,4,5,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13388,5.17,0
"Comedy, Romance",5,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,7.89,9132
"Comedy, Romance, Action, Supernatural",14,4,1,139,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2350,7.35,36
"Comedy, Romance",15,5,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2547,5.88,40
"Comedy, Fantasy, Shounen, Supernatural, Otro",6,5,26,213,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2173,7.39,192
"Sci-Fi, Fantasy, Action",9,5,47,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7502,7.05,8
"Romance, Music",10,5,13,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,599,7.99,2475
"Sci-Fi, Romance, Fantasy, Action",9,0,1,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7203,6.71,5
"Comedy, Romance",6,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2805,7.49,5
"Comedy, Sci-Fi, Shounen",6,4,3,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10269,6.1,0
"Historical, Romance, Shoujo",6,5,45,1538,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4717,7.26,39
Fantasy,10,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12655,3.87,0
"Romance, Fantasy, Otro",9,3,1,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8711,5.63,0
"Fantasy, Action",8,2,12,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11084,5.58,1
"Comedy, Gore, Supernatural, Otro",9,5,25,16577,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,6887,6.81,29
Historical,9,2,2,1024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13567,4.17,0
"Sports, Romance",5,0,1,4098,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1825,8.04,164
"Gore, Supernatural",9,5,13,16512,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3472,5.63,5
Otro,9,4,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4576,6.25,2
"Sci-Fi, Romance, Action",9,5,26,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2836,7.46,114
"Hentai, Ecchi",6,3,2,2304,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3536,7.32,92
"Hentai, Supernatural",13,3,2,2176,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2853,6.86,66
"Mistery, Comedy, Shounen, Action, Thriller",15,5,10,98329,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,4785,5.64,3
"Sci-Fi, Fantasy, Shounen, Action",5,5,24,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,115,7.63,4233
"Romance, Fantasy, Gore, Supernatural, Otro",9,3,3,16582,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1568,6.95,314
"Comedy, Romance",9,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2086,7.32,111
"Fantasy, Supernatural",9,4,1,132,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6840,5.79,1
Music,6,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8393,6.65,1
"Romance, Ecchi",13,5,13,258,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748,6.67,45
"Comedy, Romance, Ecchi",6,2,10,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9042,6.03,1
"Sci-Fi, Romance, Action",8,3,110,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,671,9.11,8567
"Fantasy, Shounen, Action",6,5,62,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,310,8.47,5933
"Romance, Music",13,0,1,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8054,5.0,8
Romance,9,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13747,5.86,0
"Comedy, Romance",15,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5152,6.91,4
"Historical, Romance, Shounen",6,4,1,1042,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4334,7.4,0
"Comedy, Romance",6,3,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3841,6.3,18
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5308,6.65,14
"Fantasy, Ecchi",10,4,7,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6765,5.92,1
"Comedy, Historical, Fantasy, Shounen, Action",6,3,2,1053,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1752,7.61,61
"Comedy, Romance, Shounen, Supernatural",6,5,24,147,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,674,7.28,773
"Comedy, Romance, Shounen",15,5,13,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,610,7.82,405
"Romance, Fantasy, Otro",8,0,1,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8032,6.91,1
"Sci-Fi, Romance, Action",4,5,24,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5767,5.96,3
"Sci-Fi, Action",9,5,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9260,6.78,4
"Comedy, Romance, Shounen, Ecchi",6,2,10,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2720,6.29,15
Sci-Fi,9,4,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8247,5.4,0
"Historical, Romance",8,0,1,1026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284,8.55,2921
"Comedy, Romance",6,5,26,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11696,6.32,0
"Sci-Fi, Fantasy",9,3,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3714,7.39,61
"Hentai, Ecchi",13,3,2,2304,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4573,6.77,20
"Comedy, Historical",10,0,1,1025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12518,7.25,0
"Romance, Otro",8,5,22,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,8.15,11993
"Comedy, Sports, Romance, Shounen",6,3,1,4115,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6601,6.63,2
"Sci-Fi, Fantasy, Shounen",6,3,13,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2075,8.2,257
Romance,9,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6533,5.41,1
Otro,4,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9768,6.08,3
"Comedy, Romance, Supernatural, Otro",5,5,26,195,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,207,8.77,11893
Comedy,6,5,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4372,7.33,49
Fantasy,9,2,26,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10520,6.88,1
"Comedy, Romance, Gore, Otro",6,5,8,16451,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3914,5.31,13
"Fantasy, Action, Ecchi",10,3,2,268,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3555,6.48,11
Hentai,6,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4261,7.24,45
Comedy,9,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13725,3.44,0
Action,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8131,5.33,2
"Romance, Fantasy, Shounen, Action, Otro",6,5,24,94,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,157,8.11,5454
"Comedy, Fantasy, Action, Otro",4,3,3,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,8095,6.21,0
"Comedy, Romance, Shoujo",6,5,26,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1121,7.55,501
"Romance, Fantasy, Shounen",6,5,12,22,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2810,6.83,33
Comedy,9,5,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9535,4.25,0
"Sci-Fi, Romance, Fantasy, Shoujo, Shounen, Supernatural",6,5,12,694,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1534,7.0,702
"Comedy, Music",9,4,6,8193,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13324,4.5,0
"Music, Shounen, Supernatural",6,2,1,8336,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3610,6.57,5
"Sci-Fi, Romance, Action",6,0,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1921,7.49,137
"Comedy, Romance",5,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,907,7.31,374
"Comedy, Romance, Shounen",6,5,24,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,933,6.98,220
"Sports, Romance",9,4,1,4098,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2817,7.88,40
"Historical, Fantasy, Action",9,0,1,1036,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,463,8.4,2064
"Sci-Fi, Romance, Action, Otro",9,5,26,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2185,7.56,245
Comedy,15,2,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6888,6.57,0
"Comedy, Romance, Music, Otro",6,4,1,8259,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2167,7.91,33
"Sci-Fi, Romance, Gore, Action",5,0,1,16426,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3635,6.53,29
"Comedy, Fantasy, Shounen, Otro",6,0,1,85,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1984,7.02,158
Hentai,13,3,0,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6199,7.09,6
"Sci-Fi, Romance, Action",10,5,12,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2684,6.2,23
"Sci-Fi, Romance, Action",8,5,24,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1657,7.13,115
"Comedy, Romance, Shounen, Action, Ecchi",6,5,12,283,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,563,7.17,326
"Comedy, Sci-Fi, Shounen",6,0,1,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8875,6.32,2
"Comedy, Sci-Fi, Romance, Shounen, Ecchi",6,3,3,307,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6090,6.39,6
"Romance, Fantasy, Shoujo, Action, Otro",6,5,52,590,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6579,6.78,6
"Romance, Otro",9,5,4,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1339,7.77,337
"Sci-Fi, Romance",9,3,3,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5207,6.18,6
"Romance, Fantasy, Shoujo",6,4,3,518,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3133,7.46,23
"Sci-Fi, Fantasy, Gore, Thriller, Otro",8,0,1,82020,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,308,8.12,2211
Music,10,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4565,7.89,22
"Comedy, Sports, Romance, Shounen",6,5,75,4115,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,313,8.8,10765
"Comedy, Sci-Fi, Fantasy, Shounen, Action",6,0,1,61,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1164,7.03,28
"Romance, Shounen",6,5,12,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3732,7.18,22
"Sci-Fi, Romance, Action",4,3,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4409,6.98,9
"Comedy, Romance",14,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6252,6.48,2
"Romance, Fantasy, Shoujo",6,5,43,518,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3534,7.64,134
"Hentai, Supernatural",13,3,3,2176,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4865,6.55,42
