Genres,Decimal,Episodes,Type,Source,Romance,Shoujo,Ecchi,Shounen,Fantasy,Comedy,Music,Sports,Hentai,Historical,Mistery,Thriller,Supernatural,Gore,SciFi,Action,Otro,Members,Score,Favorites
"Historical, Romance, Action, Supernatural, Otro",1226,1,0,13,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,16682,7.86,67
"Comedy, Romance, Otro",67,13,5,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34653,6.79,183
"Comedy, Fantasy, Shounen, Action",29,35,5,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5131,7.13,14
Hentai,2048,2,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2680,6.43,8
Comedy,1,13,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,307,5.26,1
Otro,64,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12674,7.31,21
Comedy,1,12,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,526,6.46,1
Music,8192,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,4.78,0
"Romance, Hentai",2050,1,3,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,231,4.02,1
"Sci-Fi, Romance, Gore, Action, Supernatural, Ecchi, Otro",16874,13,5,6,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,106389,7.22,403
"Comedy, Sci-Fi",33,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,682,4.83,0
"Comedy, Fantasy",5,2,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13736,6.99,61
"Historical, Otro",1088,39,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4822,6.94,13
"Sci-Fi, Romance, Fantasy",38,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,984,6.86,2
"Fantasy, Otro",68,12,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,54,4.88,0
"Shounen, Otro",80,1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1069,5.72,0
"Fantasy, Shounen, Action, Otro",92,73,5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,32044,6.5,191
"Comedy, Sports, Romance, Shounen",4115,1,0,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2616,6.94,2
"Comedy, Romance, Supernatural",131,15,5,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14937,6.87,30
"Sports, Shounen, Action",4120,0,5,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,28040,7.73,75
"Comedy, Sports, Shounen",4113,1,4,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1007,5.69,0
"Historical, Romance, Fantasy, Action, Supernatural",1166,1,4,5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,6787,6.39,6
"Romance, Fantasy, Action, Supernatural, Ecchi",398,1,3,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,33791,6.95,29
"Comedy, Fantasy, Shounen, Ecchi",277,5,3,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,106330,7.75,478
"Sci-Fi, Fantasy, Supernatural",164,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2752,6.43,1
"Comedy, Romance, Shounen, Ecchi",275,3,3,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18590,6.58,23
"Comedy, Shounen, Action, Supernatural, Ecchi",409,12,5,6,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,119831,6.22,169
"Comedy, Romance",3,13,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,356402,8.29,9592
Hentai,2048,1,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3793,6.87,17
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2802,5.17,4
"Historical, Shounen, Action",1048,1,4,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3079,6.37,2
"Comedy, Romance",3,12,5,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61668,6.49,53
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3108,6.1,15
"Fantasy, Action",12,22,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,103432,7.88,1417
"Action, Supernatural",136,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,123859,7.02,491
"Comedy, Sports, Romance, Shounen, Ecchi",4371,13,5,6,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,29296,7.22,84
"Fantasy, Shounen, Action",28,1,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,126060,7.82,225
"Romance, Ecchi",258,12,5,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13080,4.9,27
"Comedy, Romance",3,3,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46299,7.92,89
"Comedy, Romance, Shoujo",515,1,4,13,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1732,6.58,2
"Romance, Shounen, Action",26,1,3,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1411,5.81,6
"Comedy, Sports, Shounen",4113,4,4,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,439,5.97,1
"Comedy, Fantasy, Ecchi",261,4,3,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,884,5.96,0
"Romance, Fantasy",6,59,5,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1182,6.75,7
"Mistery, Comedy, Fantasy, Shounen, Otro",32853,1,3,6,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,12477,8.05,13
"Comedy, Romance, Action",11,12,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,204094,8.16,2665
"Fantasy, Hentai",2052,1,3,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7794,6.82,36
"Comedy, Romance, Shoujo, Shounen",531,12,5,15,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,146435,7.15,1165
"Fantasy, Action, Supernatural",140,1,0,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,103970,8.47,694
"Comedy, Romance, Ecchi",259,1,4,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12646,6.55,17
"Romance, Fantasy",6,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7043,7.94,21
"Gore, Thriller, Otro",81984,1,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,41284,7.35,80
"Romance, Supernatural, Otro",194,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34951,7.38,40
"Comedy, Romance, Fantasy, Shounen",23,24,5,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,61111,7.96,605
Comedy,1,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,188,5.54,1
Sci-Fi,32,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3437,6.31,4
"Comedy, Sports, Fantasy",4101,51,5,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,22930,6.7,125
"Comedy, Romance",3,12,5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111440,8.35,1693
"Sci-Fi, Romance, Action, Otro",106,11,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,221312,7.72,5542
Hentai,2048,1,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3693,6.63,9
Comedy,1,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6920,6.06,6
"Historical, Romance, Shounen",1042,25,5,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,134,6.33,0
"Comedy, Historical, Romance, Fantasy, Action",1039,12,5,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,49917,6.89,359
"Sci-Fi, Romance, Fantasy, Shounen",54,26,5,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,48150,8.26,616
"Sci-Fi, Sports, Fantasy, Action",4140,1,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,12281,6.83,16
"Romance, Ecchi",258,12,5,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235514,6.58,1415
"Sci-Fi, Gore, Shounen, Action",16440,12,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,628108,7.41,5069
"Comedy, Sci-Fi, Shounen",49,50,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,655,6.83,5
"Comedy, Romance",3,61,5,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,6.42,1
"Sci-Fi, Action, Ecchi",296,12,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,52399,6.52,102
"Romance, Fantasy, Shounen",22,3,3,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,150617,8.26,553
"Fantasy, Shounen, Action",28,6,3,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,19344,7.08,54
"Sci-Fi, Action",40,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,317,4.4,1
"Sci-Fi, Romance, Fantasy, Action",46,24,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,132270,7.51,958
"Fantasy, Action, Ecchi",268,6,4,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8757,6.27,7
Comedy,1,3,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13188,6.35,10
"Fantasy, Action, Supernatural",140,2,4,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,14421,7.2,10
"Comedy, Romance, Fantasy, Shoujo, Otro",583,2,4,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4922,6.91,3
Sci-Fi,32,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9876,7.05,15
"Comedy, Sci-Fi, Romance, Fantasy, Action",47,6,2,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,13648,6.03,20
"Historical, Romance, Fantasy, Shoujo, Shounen",1558,6,3,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,15046,7.35,73
"Comedy, Otro",65,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,343,5.17,0
"Comedy, Romance, Shounen",19,1,3,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3524,6.22,2
"Comedy, Romance, Fantasy",7,13,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4707,6.6,8
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3677,6.94,9
"Sports, Romance, Supernatural",4226,12,5,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,35280,7.44,157
"Sports, Shounen, Action",4120,12,5,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1289,6.75,13
"Fantasy, Otro",68,0,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4112,6.53,2
"Sci-Fi, Romance, Shounen, Action, Supernatural",186,73,5,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,151293,7.68,1036
Otro,64,263,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,6.7,0
"Fantasy, Shoujo",516,51,5,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20926,7.54,292
"Comedy, Romance, Action",11,12,2,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,48441,7.62,197
"Romance, Fantasy, Supernatural",134,1,4,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,60606,7.76,42
"Gore, Action, Otro",16456,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,66914,7.86,794
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3783,6.41,28
Comedy,1,52,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,518,6.51,1
"Shoujo, Action, Supernatural",648,24,5,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42779,7.1,231
"Comedy, Romance",3,13,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260048,7.29,1113
"Sports, Romance, Shounen",4114,25,5,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83746,7.94,619
"Sci-Fi, Action",40,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1210,5.91,0
"Comedy, Fantasy, Shounen, Action",29,30,5,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,28164,6.95,73
"Comedy, Fantasy, Ecchi",261,6,4,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9274,6.86,4
"Sci-Fi, Romance, Shounen, Action",58,24,5,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21357,7.43,118
Romance,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,5.64,0
"Sci-Fi, Romance, Fantasy, Shoujo, Otro",614,26,5,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,99438,7.77,1817
"Mistery, Supernatural, Thriller, Otro",98496,2,4,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,110052,7.81,506
"Comedy, Shoujo",513,0,2,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,653,4.47,0
Comedy,1,2,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2315,6.68,1
Fantasy,4,4,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,765,5.98,1
"Sci-Fi, Shounen, Action, Ecchi",312,24,5,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,34584,7.28,255
Music,8192,1,4,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15362,7.38,14
"Sci-Fi, Romance, Fantasy, Shounen",54,13,5,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,71049,8.59,2981
"Comedy, Romance, Shounen, Ecchi",275,12,5,15,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,151327,7.32,338
"Mistery, Comedy, Sci-Fi, Fantasy, Action",32813,1,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,4382,7.16,16
"Mistery, Comedy, Fantasy, Shounen, Otro",32853,0,5,6,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,156610,8.25,7722
"Romance, Fantasy, Action, Otro",78,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,43499,6.98,75
"Sports, Romance, Shoujo, Music",12802,51,5,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4449,6.93,25
"Sports, Romance, Action, Ecchi",4362,12,5,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,76037,6.52,95
Otro,64,20,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6583,7.5,23
Comedy,1,2,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3773,4.27,15
"Romance, Fantasy, Hentai",2054,3,3,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3957,6.59,10
"Romance, Fantasy, Shoujo, Action",526,3,3,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8934,8.01,47
"Romance, Fantasy, Supernatural",134,13,5,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10599,7.31,58
"Fantasy, Shounen, Action, Supernatural",156,26,5,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,404174,7.87,7038
Fantasy,4,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7375,7.51,12
"Comedy, Romance",3,13,5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56980,7.4,60
"Sci-Fi, Sports, Fantasy, Shounen, Action",4156,0,5,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,889,6.58,6
"Sci-Fi, Romance, Action",42,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9990,7.41,14
"Comedy, Romance, Action, Otro",75,1,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,39237,6.93,37
"Romance, Fantasy, Shounen, Supernatural",150,1,4,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,11777,7.53,11
Music,8192,1,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21461,8.0,53
"Comedy, Shounen, Action",25,12,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,195551,7.42,858
"Comedy, Historical, Shounen",1041,1,3,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3153,6.7,7
"Sci-Fi, Fantasy, Shounen",52,1,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6707,6.51,32
"Comedy, Sci-Fi, Gore, Action",16425,6,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,26510,7.1,20
"Comedy, Historical",1025,1,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,134,6.89,0
Music,8192,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1144,6.32,5
Historical,1024,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,7.44,0
"Comedy, Fantasy, Supernatural, Ecchi",389,6,4,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,17753,6.97,15
"Romance, Shoujo, Music",8706,1,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2314,7.43,9
"Comedy, Sports, Romance, Shounen",4115,1,0,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,22911,8.04,45
"Comedy, Sports, Romance, Shounen",4115,37,5,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,46532,7.33,203
"Gore, Shounen, Action, Supernatural, Otro",16600,13,5,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,133709,7.91,377
"Historical, Romance, Action",1034,12,5,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,137999,7.13,446
"Gore, Supernatural, Otro",16576,26,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,149285,7.28,1946
"Comedy, Sports, Fantasy",4101,1,0,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2544,6.74,8
"Comedy, Romance",3,13,5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110781,7.44,423
"Comedy, Romance, Otro",67,26,5,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,133,6.31,0
"Comedy, Romance",3,5,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,5.4,0
"Comedy, Romance, Shounen",19,12,5,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40990,6.52,73
"Sci-Fi, Otro",96,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7610,6.25,2
"Romance, Action, Supernatural, Thriller, Otro",65738,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,134831,8.16,422
Comedy,1,12,5,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1942,6.45,1
"Comedy, Action",9,3,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2034,6.17,2
"Comedy, Shounen",17,2,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,605,5.09,0
"Comedy, Romance, Fantasy, Shounen, Ecchi",279,2,3,6,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,34353,7.18,45
"Fantasy, Action, Otro",76,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2584,6.91,4
"Romance, Shounen, Otro",82,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2061,7.19,10
"Comedy, Sci-Fi",33,20,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,142,6.92,1
"Mistery, Comedy, Romance, Otro",32835,24,5,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,76934,6.44,264
"Comedy, Romance, Fantasy, Shounen, Supernatural",151,1,0,9,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,32713,7.63,94
"Comedy, Romance",3,1,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50296,7.56,38
"Comedy, Shounen, Otro",81,21,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,264,6.97,1
"Historical, Romance, Fantasy, Action, Supernatural",1166,1,4,5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,5377,6.39,9
"Comedy, Sci-Fi, Shounen",49,50,5,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,19874,6.27,39
"Comedy, Fantasy",5,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1586,6.71,0
"Comedy, Romance, Shoujo",515,1,4,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3739,6.62,3
"Shounen, Action, Supernatural",152,12,2,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,21158,6.15,15
"Shounen, Action, Supernatural, Thriller, Otro",65752,3,3,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,22994,7.64,61
Fantasy,4,13,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65698,5.76,92
"Comedy, Romance, Ecchi",259,13,5,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19687,6.77,21
Romance,2,1,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5382,7.17,6
"Comedy, Romance",3,12,5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33001,7.15,63
"Comedy, Romance, Ecchi",259,1,4,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7972,6.87,9
"Comedy, Sci-Fi, Romance, Shounen, Ecchi",307,1,3,9,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10379,7.45,13
"Comedy, Romance, Shounen, Action, Supernatural, Ecchi",411,12,5,6,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,62001,7.13,159
Comedy,1,0,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,308,3.35,0
"Romance, Shounen, Action",26,12,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,286695,7.46,1989
"Historical, Romance, Fantasy",1030,26,5,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12204,7.05,35
"Comedy, Romance, Ecchi",259,12,5,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22241,6.69,38
"Fantasy, Action, Supernatural",140,1,3,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,384,6.06,1
"Sci-Fi, Romance, Fantasy, Action, Supernatural, Ecchi",430,12,5,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,158294,6.87,632
"Historical, Romance",1026,52,5,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3377,7.46,9
"Fantasy, Shounen, Action, Supernatural",156,1,0,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,145681,7.81,301
"Comedy, Romance, Shounen",19,13,5,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,66508,7.54,334
"Gore, Supernatural, Otro",16576,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,39153,7.36,276
"Comedy, Romance",3,12,5,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3637,5.53,2
"Sci-Fi, Otro",96,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4089,6.47,3
"Comedy, Music",8193,12,5,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,34154,6.36,63
"Comedy, Romance, Fantasy, Action",15,10,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,122882,7.3,148
"Comedy, Romance, Shounen",19,12,5,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19507,6.68,24
"Comedy, Fantasy",5,7,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,123,5.5,1
"Mistery, Comedy, Action, Otro",32841,1,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1023,7.23,0
Sports,4096,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9359,7.44,48
"Romance, Fantasy, Action, Supernatural, Ecchi",398,1,3,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,23386,7.05,78
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5332,6.93,55
"Comedy, Romance",3,6,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75084,7.63,439
"Comedy, Supernatural, Otro",193,12,5,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12458,3.54,27
"Romance, Music",8194,2,3,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4716,7.24,14
"Comedy, Romance, Shounen",19,12,5,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,65794,7.43,469
Hentai,2048,2,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6347,7.03,65
"Comedy, Sci-Fi, Shounen",49,1,4,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,341,6.41,1
"Sci-Fi, Romance, Action",42,1,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10885,7.14,10
"Historical, Romance, Fantasy, Action",1038,6,3,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,14019,7.01,71
Comedy,1,52,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,988,5.64,0
"Comedy, Supernatural",129,50,5,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1366,6.15,2
Romance,2,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2.71,0
Romance,2,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,5.23,1
Comedy,1,12,5,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1748,6.43,1
Music,8192,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,6.06,0
